task,state,attack,epsilon,epsilon_label,sigma,auc,tpr_at_1pct,auc_sparse,tpr_at_1pct_sparse,n_records,single_feature,n_features_joint
ACSPublicCoverage,MO,joint,1.0,1.0,4.844805262605389,0.5990534375000001,0.01775,0.6484736639753941,0.01764705882352941,4000,AGEP,19
ACSPublicCoverage,MO,single,2.0,2.0,2.4224026313026945,0.618241375,0.029,,,4000,AGEP,19
ACSPublicCoverage,MO,joint,2.0,2.0,2.4224026313026945,0.69107025,0.0295,0.7352623431008944,0.05973025048169557,4000,AGEP,19
ACSPublicCoverage,MO,single,5.0,5.0,0.9689610525210778,0.757369125,0.0895,,,4000,AGEP,19
ACSPublicCoverage,MO,joint,5.0,5.0,0.9689610525210778,0.8507089375,0.2255,0.9172099173553718,0.44727272727272727,4000,AGEP,19
ACSPublicCoverage,MO,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,MO,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,MT,single,0.1,0.1,48.44805262605389,0.4931416438558158,0.010514350667803353,,,3519,AGEP,19
ACSPublicCoverage,MT,joint,0.1,0.1,48.44805262605389,0.5139913146358246,0.01648195510088093,0.5021007878734907,0.01060070671378092,3519,AGEP,19
ACSPublicCoverage,MT,single,0.5,0.5,9.689610525210778,0.5284816456533893,0.013924410343847685,,,3519,AGEP,19
ACSPublicCoverage,MT,joint,0.5,0.5,9.689610525210778,0.5563672091930454,0.016766126740551293,0.5586722271472986,0.00530035335689046,3519,AGEP,19
ACSPublicCoverage,MT,single,1.0,1.0,4.844805262605389,0.5628754584478317,0.014776925262858768,,,3519,AGEP,19
ACSPublicCoverage,MT,joint,1.0,1.0,4.844805262605389,0.6001239889558255,0.028132992327365727,0.6228601930352483,0.037102473498233215,3519,AGEP,19
ACSPublicCoverage,MT,single,2.0,2.0,2.4224026313026945,0.6056472067639795,0.02500710429099176,,,3519,AGEP,19
ACSPublicCoverage,MT,joint,2.0,2.0,2.4224026313026945,0.713978216414752,0.045467462347257744,0.7159691093658305,0.037102473498233215,3519,AGEP,19
ACSPublicCoverage,MT,single,5.0,5.0,0.9689610525210778,0.7578780914163772,0.08752486501847116,,,3519,AGEP,19
ACSPublicCoverage,MT,joint,5.0,5.0,0.9689610525210778,0.9040911429457641,0.36686558681443593,0.9309923959594951,0.4381625441696113,3519,AGEP,19
ACSPublicCoverage,MT,single,inf,inf,0.0,1.0,1.0,,,3519,AGEP,19
ACSPublicCoverage,MT,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,3519,AGEP,19
ACSPublicCoverage,NE,single,0.1,0.1,48.44805262605389,0.5050666875000001,0.00875,,,4000,AGEP,19
ACSPublicCoverage,NE,joint,0.1,0.1,48.44805262605389,0.5120978125,0.012,0.529747953630108,0.02385685884691849,4000,AGEP,19
ACSPublicCoverage,NE,single,0.5,0.5,9.689610525210778,0.5249206875,0.012,,,4000,AGEP,19
ACSPublicCoverage,NE,joint,0.5,0.5,9.689610525210778,0.544230375,0.01375,0.5771270790170074,0.011741682974559686,4000,AGEP,19
ACSPublicCoverage,NE,single,1.0,1.0,4.844805262605389,0.5559037499999999,0.0165,,,4000,AGEP,19
ACSPublicCoverage,NE,joint,1.0,1.0,4.844805262605389,0.58401675,0.02025,0.6059544944393429,0.028282828282828285,4000,AGEP,19
ACSPublicCoverage,NE,single,2.0,2.0,2.4224026313026945,0.5993791249999999,0.02675,,,4000,AGEP,19
ACSPublicCoverage,NE,joint,2.0,2.0,2.4224026313026945,0.6623979999999999,0.035,0.7220900981653631,0.049429657794676805,4000,AGEP,19
ACSPublicCoverage,NE,single,5.0,5.0,0.9689610525210778,0.76372475,0.0835,,,4000,AGEP,19
ACSPublicCoverage,NE,joint,5.0,5.0,0.9689610525210778,0.838538375,0.19825,0.890330656355344,0.45528455284552843,4000,AGEP,19
ACSPublicCoverage,NE,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,NE,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,NV,single,0.1,0.1,48.44805262605389,0.5104704999999999,0.0105,,,4000,AGEP,19
ACSPublicCoverage,NV,joint,0.1,0.1,48.44805262605389,0.5098505,0.00775,0.4963806747188671,0.026530612244897958,4000,AGEP,19
ACSPublicCoverage,NV,single,0.5,0.5,9.689610525210778,0.525544,0.00925,,,4000,AGEP,19
ACSPublicCoverage,NV,joint,0.5,0.5,9.689610525210778,0.565841875,0.015,0.5596867443734888,0.01968503937007874,4000,AGEP,19
ACSPublicCoverage,NV,single,1.0,1.0,4.844805262605389,0.5672994375,0.01725,,,4000,AGEP,19
ACSPublicCoverage,NV,joint,1.0,1.0,4.844805262605389,0.5974765,0.01975,0.6110728398613151,0.033073929961089495,4000,AGEP,19
ACSPublicCoverage,NV,single,2.0,2.0,2.4224026313026945,0.6127690625,0.03575,,,4000,AGEP,19
ACSPublicCoverage,NV,joint,2.0,2.0,2.4224026313026945,0.70797225,0.04175,0.7701925631058517,0.0735009671179884,4000,AGEP,19
ACSPublicCoverage,NV,single,5.0,5.0,0.9689610525210778,0.7650520624999999,0.1015,,,4000,AGEP,19
ACSPublicCoverage,NV,joint,5.0,5.0,0.9689610525210778,0.8975748125,0.2925,0.9332856945104362,0.5957446808510638,4000,AGEP,19
ACSPublicCoverage,NV,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,NV,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,NH,single,0.1,0.1,48.44805262605389,0.500158,0.012,,,4000,AGEP,19
ACSPublicCoverage,NH,joint,0.1,0.1,48.44805262605389,0.5038165,0.01025,0.5056549969446936,0.0,4000,AGEP,19
ACSPublicCoverage,NH,single,0.5,0.5,9.689610525210778,0.5385538125,0.015,,,4000,AGEP,19
ACSPublicCoverage,NH,joint,0.5,0.5,9.689610525210778,0.5397756874999999,0.012,0.5522143146186715,0.015414258188824663,4000,AGEP,19
ACSPublicCoverage,NH,single,1.0,1.0,4.844805262605389,0.5647766875,0.02,,,4000,AGEP,19
ACSPublicCoverage,NH,joint,1.0,1.0,4.844805262605389,0.59550075,0.022,0.6082832694801806,0.013513513513513514,4000,AGEP,19
ACSPublicCoverage,NH,single,2.0,2.0,2.4224026313026945,0.6123216874999999,0.02425,,,4000,AGEP,19
ACSPublicCoverage,NH,joint,2.0,2.0,2.4224026313026945,0.6812889375,0.03225,0.7144002184699303,0.08286252354048965,4000,AGEP,19
ACSPublicCoverage,NH,single,5.0,5.0,0.9689610525210778,0.764966125,0.10225,,,4000,AGEP,19
ACSPublicCoverage,NH,joint,5.0,5.0,0.9689610525210778,0.8641384999999999,0.2615,0.9111867480230615,0.4608030592734226,4000,AGEP,19
ACSPublicCoverage,NH,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,NH,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,NJ,single,0.1,0.1,48.44805262605389,0.5068060624999999,0.0105,,,4000,AGEP,19
ACSPublicCoverage,NJ,joint,0.1,0.1,48.44805262605389,0.5117534375,0.01225,0.5045432009305696,0.006550218340611353,4000,AGEP,19
ACSPublicCoverage,NJ,single,0.5,0.5,9.689610525210778,0.529655375,0.01725,,,4000,AGEP,19
ACSPublicCoverage,NJ,joint,0.5,0.5,9.689610525210778,0.5553266875,0.0125,0.5774143021817472,0.011741682974559686,4000,AGEP,19
ACSPublicCoverage,NJ,single,1.0,1.0,4.844805262605389,0.5516317500000001,0.01675,,,4000,AGEP,19
ACSPublicCoverage,NJ,joint,1.0,1.0,4.844805262605389,0.6018758125,0.01875,0.6180805611648421,0.01443298969072165,4000,AGEP,19
ACSPublicCoverage,NJ,single,2.0,2.0,2.4224026313026945,0.6091467500000001,0.0285,,,4000,AGEP,19
ACSPublicCoverage,NJ,joint,2.0,2.0,2.4224026313026945,0.6931090625,0.02925,0.7343592529604435,0.05555555555555555,4000,AGEP,19
ACSPublicCoverage,NJ,single,5.0,5.0,0.9689610525210778,0.7655980625000001,0.092,,,4000,AGEP,19
ACSPublicCoverage,NJ,joint,5.0,5.0,0.9689610525210778,0.87964175,0.25925,0.9141772395673327,0.48394004282655245,4000,AGEP,19
ACSPublicCoverage,NJ,single,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,NJ,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,NM,single,0.1,0.1,48.44805262605389,0.506489,0.01,,,4000,AGEP,19
ACSPublicCoverage,NM,joint,0.1,0.1,48.44805262605389,0.5154371875,0.013,0.5112721450466855,0.006109979633401222,4000,AGEP,19
ACSPublicCoverage,NM,single,0.5,0.5,9.689610525210778,0.5295866875,0.01175,,,4000,AGEP,19
ACSPublicCoverage,NM,joint,0.5,0.5,9.689610525210778,0.5681099375,0.01575,0.5847146495024137,0.011857707509881422,4000,AGEP,19
ACSPublicCoverage,NM,single,1.0,1.0,4.844805262605389,0.5575595,0.01975,,,4000,AGEP,19
ACSPublicCoverage,NM,joint,1.0,1.0,4.844805262605389,0.6205259999999999,0.02675,0.6436097863328799,0.008298755186721992,4000,AGEP,19
ACSPublicCoverage,NM,single,2.0,2.0,2.4224026313026945,0.6121660625,0.0335,,,4000,AGEP,19
ACSPublicCoverage,NM,joint,2.0,2.0,2.4224026313026945,0.72913525,0.0585,0.7757084610551971,0.07802874743326489,4000,AGEP,19
ACSPublicCoverage,NM,single,5.0,5.0,0.9689610525210778,0.7569327499999999,0.097,,,4000,AGEP,19
ACSPublicCoverage,NM,joint,5.0,5.0,0.9689610525210778,0.9361874375,0.40825,0.9442406206823255,0.4824742268041237,4000,AGEP,19
ACSPublicCoverage,NM,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,NM,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,NY,single,0.1,0.1,48.44805262605389,0.5080783125,0.00925,,,4000,AGEP,19
ACSPublicCoverage,NY,joint,0.1,0.1,48.44805262605389,0.5112669375000001,0.01025,0.5110662224073304,0.02040816326530612,4000,AGEP,19
ACSPublicCoverage,NY,single,0.5,0.5,9.689610525210778,0.525075125,0.01325,,,4000,AGEP,19
ACSPublicCoverage,NY,joint,0.5,0.5,9.689610525210778,0.5572905625,0.01625,0.5638302424829507,0.015779092702169626,4000,AGEP,19
ACSPublicCoverage,NY,single,1.0,1.0,4.844805262605389,0.5554169999999999,0.0135,,,4000,AGEP,19
ACSPublicCoverage,NY,joint,1.0,1.0,4.844805262605389,0.615692125,0.019,0.6221875696146134,0.07462686567164178,4000,AGEP,19
ACSPublicCoverage,NY,single,2.0,2.0,2.4224026313026945,0.615873875,0.0275,,,4000,AGEP,19
ACSPublicCoverage,NY,joint,2.0,2.0,2.4224026313026945,0.7268034999999999,0.05875,0.7625404325221427,0.06584362139917696,4000,AGEP,19
ACSPublicCoverage,NY,single,5.0,5.0,0.9689610525210778,0.7513708750000001,0.10125,,,4000,AGEP,19
ACSPublicCoverage,NY,joint,5.0,5.0,0.9689610525210778,0.9233498749999999,0.36425,0.9492233385387157,0.40892193308550184,4000,AGEP,19
ACSPublicCoverage,NY,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,NY,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,NC,single,0.1,0.1,48.44805262605389,0.5054671875000001,0.00975,,,4000,AGEP,19
ACSPublicCoverage,NC,joint,0.1,0.1,48.44805262605389,0.5159159999999999,0.00925,0.5004718856550777,0.01002004008016032,4000,AGEP,19
ACSPublicCoverage,NC,single,0.5,0.5,9.689610525210778,0.5301191875,0.0135,,,4000,AGEP,19
ACSPublicCoverage,NC,joint,0.5,0.5,9.689610525210778,0.552890125,0.0135,0.5573156694171666,0.01642710472279261,4000,AGEP,19
ACSPublicCoverage,NC,single,1.0,1.0,4.844805262605389,0.5587001250000001,0.01625,,,4000,AGEP,19
ACSPublicCoverage,NC,joint,1.0,1.0,4.844805262605389,0.5973864375,0.0195,0.6221389770507812,0.03125,4000,AGEP,19
ACSPublicCoverage,NC,single,2.0,2.0,2.4224026313026945,0.612443875,0.028,,,4000,AGEP,19
ACSPublicCoverage,NC,joint,2.0,2.0,2.4224026313026945,0.6853893125000001,0.03725,0.7376568910960044,0.027237354085603113,4000,AGEP,19
ACSPublicCoverage,NC,single,5.0,5.0,0.9689610525210778,0.7649603125000001,0.08525,,,4000,AGEP,19
ACSPublicCoverage,NC,joint,5.0,5.0,0.9689610525210778,0.8612088124999999,0.2075,0.9098182591136146,0.38556701030927837,4000,AGEP,19
ACSPublicCoverage,NC,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,NC,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,ND,single,0.1,0.1,48.44805262605389,0.49739327095044117,0.011489173663278833,1.0,1.0,2263,AGEP,19
ACSPublicCoverage,ND,joint,0.1,0.1,48.44805262605389,0.4989192897168596,0.010605391073795847,0.4841869853311263,0.01366742596810934,2263,AGEP,19
ACSPublicCoverage,ND,single,0.5,0.5,9.689610525210778,0.5065505551564496,0.014582412726469289,0.75,0.5,2263,AGEP,19
ACSPublicCoverage,ND,joint,0.5,0.5,9.689610525210778,0.5472652825946576,0.01723376049491825,0.556612927496225,0.00683371298405467,2263,AGEP,19
ACSPublicCoverage,ND,single,1.0,1.0,4.844805262605389,0.5495009049691584,0.013256738842244807,0.5,0.0,2263,AGEP,19
ACSPublicCoverage,ND,joint,1.0,1.0,4.844805262605389,0.5941371979717912,0.012814847547503314,0.6606285770621779,0.02050113895216401,2263,AGEP,19
ACSPublicCoverage,ND,single,2.0,2.0,2.4224026313026945,0.6004332213992547,0.03093239063190455,1.0,1.0,2263,AGEP,19
ACSPublicCoverage,ND,joint,2.0,2.0,2.4224026313026945,0.6635170602649513,0.032699955810870526,0.7016723657515267,0.02050113895216401,2263,AGEP,19
ACSPublicCoverage,ND,single,5.0,5.0,0.9689610525210778,0.7651120281326392,0.09500662836942113,1.0,1.0,2263,AGEP,19
ACSPublicCoverage,ND,joint,5.0,5.0,0.9689610525210778,0.8525973268993858,0.2266902342023862,0.9038921549805159,0.3621867881548975,2263,AGEP,19
ACSPublicCoverage,ND,single,inf,inf,0.0,1.0,1.0,1.0,1.0,2263,AGEP,19
ACSPublicCoverage,ND,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,2263,AGEP,19
ACSPublicCoverage,OH,single,0.1,0.1,48.44805262605389,0.504896125,0.01,,,4000,AGEP,19
ACSPublicCoverage,OH,joint,0.1,0.1,48.44805262605389,0.5133314375,0.01075,0.49200803563630013,0.007476635514018692,4000,AGEP,19
ACSPublicCoverage,OH,single,0.5,0.5,9.689610525210778,0.5240118125,0.01325,,,4000,AGEP,19
ACSPublicCoverage,OH,joint,0.5,0.5,9.689610525210778,0.5601691249999999,0.01575,0.5751745724240628,0.02091254752851711,4000,AGEP,19
ACSPublicCoverage,OH,single,1.0,1.0,4.844805262605389,0.5606114375,0.01875,,,4000,AGEP,19
ACSPublicCoverage,OH,joint,1.0,1.0,4.844805262605389,0.6039355,0.02825,0.6285818926192492,0.027124773960216998,4000,AGEP,19
ACSPublicCoverage,OH,single,2.0,2.0,2.4224026313026945,0.6039648125,0.02675,,,4000,AGEP,19
ACSPublicCoverage,OH,joint,2.0,2.0,2.4224026313026945,0.7040216875,0.042,0.7091260617539027,0.04734848484848485,4000,AGEP,19
ACSPublicCoverage,OH,single,5.0,5.0,0.9689610525210778,0.7565891875,0.081,,,4000,AGEP,19
ACSPublicCoverage,OH,joint,5.0,5.0,0.9689610525210778,0.9082566249999999,0.35775,0.9371253374822679,0.4896810506566604,4000,AGEP,19
ACSPublicCoverage,OH,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,OH,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,OK,single,0.1,0.1,48.44805262605389,0.50367175,0.01125,,,4000,AGEP,19
ACSPublicCoverage,OK,joint,0.1,0.1,48.44805262605389,0.5069703125,0.00975,0.49594118201527004,0.003883495145631068,4000,AGEP,19
ACSPublicCoverage,OK,single,0.5,0.5,9.689610525210778,0.5217938125,0.011,,,4000,AGEP,19
ACSPublicCoverage,OK,joint,0.5,0.5,9.689610525210778,0.5574940625,0.0145,0.5778822833689443,0.013133208255159476,4000,AGEP,19
ACSPublicCoverage,OK,single,1.0,1.0,4.844805262605389,0.5584405625,0.01375,,,4000,AGEP,19
ACSPublicCoverage,OK,joint,1.0,1.0,4.844805262605389,0.5973404375,0.0185,0.6172399892502015,0.022540983606557378,4000,AGEP,19
ACSPublicCoverage,OK,single,2.0,2.0,2.4224026313026945,0.6031845625000001,0.02925,,,4000,AGEP,19
ACSPublicCoverage,OK,joint,2.0,2.0,2.4224026313026945,0.687546125,0.03425,0.7191684833385239,0.006072874493927126,4000,AGEP,19
ACSPublicCoverage,OK,single,5.0,5.0,0.9689610525210778,0.7577411875,0.0995,,,4000,AGEP,19
ACSPublicCoverage,OK,joint,5.0,5.0,0.9689610525210778,0.8587881875,0.232,0.9284415340482207,0.4793388429752066,4000,AGEP,19
ACSPublicCoverage,OK,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,OK,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,OR,single,0.1,0.1,48.44805262605389,0.5012285624999999,0.00975,,,4000,AGEP,19
ACSPublicCoverage,OR,joint,0.1,0.1,48.44805262605389,0.5124538750000001,0.01025,0.5350512396694215,0.02181818181818182,4000,AGEP,19
ACSPublicCoverage,OR,single,0.5,0.5,9.689610525210778,0.5398364375,0.0145,,,4000,AGEP,19
ACSPublicCoverage,OR,joint,0.5,0.5,9.689610525210778,0.564107,0.0175,0.586056129788481,0.012773722627737226,4000,AGEP,19
ACSPublicCoverage,OR,single,1.0,1.0,4.844805262605389,0.5580395625,0.019,,,4000,AGEP,19
ACSPublicCoverage,OR,joint,1.0,1.0,4.844805262605389,0.6249408125,0.0185,0.6686222812596438,0.01282051282051282,4000,AGEP,19
ACSPublicCoverage,OR,single,2.0,2.0,2.4224026313026945,0.620377,0.032,,,4000,AGEP,19
ACSPublicCoverage,OR,joint,2.0,2.0,2.4224026313026945,0.7063088125000001,0.03525,0.7495737652512121,0.10766423357664233,4000,AGEP,19
ACSPublicCoverage,OR,single,5.0,5.0,0.9689610525210778,0.7720218125,0.09875,,,4000,AGEP,19
ACSPublicCoverage,OR,joint,5.0,5.0,0.9689610525210778,0.9065446875000001,0.312,0.9358583302253717,0.4142335766423358,4000,AGEP,19
ACSPublicCoverage,OR,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,OR,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,PA,single,0.1,0.1,48.44805262605389,0.5022846875,0.01,,,4000,AGEP,19
ACSPublicCoverage,PA,joint,0.1,0.1,48.44805262605389,0.5157646875,0.00725,0.5163718766692877,0.007285974499089253,4000,AGEP,19
ACSPublicCoverage,PA,single,0.5,0.5,9.689610525210778,0.530429375,0.00825,,,4000,AGEP,19
ACSPublicCoverage,PA,joint,0.5,0.5,9.689610525210778,0.5455572500000001,0.0115,0.5626627483625182,0.0378657487091222,4000,AGEP,19
ACSPublicCoverage,PA,single,1.0,1.0,4.844805262605389,0.5601298125,0.0135,,,4000,AGEP,19
ACSPublicCoverage,PA,joint,1.0,1.0,4.844805262605389,0.6026840625,0.01725,0.6346685160121252,0.033444816053511704,4000,AGEP,19
ACSPublicCoverage,PA,single,2.0,2.0,2.4224026313026945,0.6135532499999999,0.03075,,,4000,AGEP,19
ACSPublicCoverage,PA,joint,2.0,2.0,2.4224026313026945,0.703843875,0.0445,0.7221404858910517,0.04609929078014184,4000,AGEP,19
ACSPublicCoverage,PA,single,5.0,5.0,0.9689610525210778,0.7593726249999999,0.08375,,,4000,AGEP,19
ACSPublicCoverage,PA,joint,5.0,5.0,0.9689610525210778,0.89728825,0.31425,0.9319785737424221,0.44727891156462585,4000,AGEP,19
ACSPublicCoverage,PA,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,PA,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,RI,single,0.1,0.1,48.44805262605389,0.49553869636497255,0.0081203007518797,,,3325,AGEP,19
ACSPublicCoverage,RI,joint,0.1,0.1,48.44805262605389,0.5215060206908249,0.015639097744360904,0.5332693235245063,0.006369426751592357,3325,AGEP,19
ACSPublicCoverage,RI,single,0.5,0.5,9.689610525210778,0.5219459777262705,0.009022556390977444,,,3325,AGEP,19
ACSPublicCoverage,RI,joint,0.5,0.5,9.689610525210778,0.5639842161795465,0.011428571428571429,0.564760346374205,0.02335456475583864,3325,AGEP,19
ACSPublicCoverage,RI,single,1.0,1.0,4.844805262605389,0.558860399118096,0.018947368421052633,,,3325,AGEP,19
ACSPublicCoverage,RI,joint,1.0,1.0,4.844805262605389,0.6120643563796709,0.018947368421052633,0.6067769258162377,0.021231422505307854,3325,AGEP,19
ACSPublicCoverage,RI,single,2.0,2.0,2.4224026313026945,0.6096787834247273,0.026466165413533835,,,3325,AGEP,19
ACSPublicCoverage,RI,joint,2.0,2.0,2.4224026313026945,0.7211687263270958,0.043308270676691726,0.7421396405533693,0.07006369426751592,3325,AGEP,19
ACSPublicCoverage,RI,single,5.0,5.0,0.9689610525210778,0.7713089038385437,0.08150375939849624,,,3325,AGEP,19
ACSPublicCoverage,RI,joint,5.0,5.0,0.9689610525210778,0.9116147662389056,0.35037593984962406,0.9391906816143094,0.5329087048832272,3325,AGEP,19
ACSPublicCoverage,RI,single,inf,inf,0.0,1.0,1.0,,,3325,AGEP,19
ACSPublicCoverage,RI,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,3325,AGEP,19
ACSPublicCoverage,SC,single,0.1,0.1,48.44805262605389,0.5065156875,0.01125,,,4000,AGEP,19
ACSPublicCoverage,SC,joint,0.1,0.1,48.44805262605389,0.510356375,0.011,0.4805333549704518,0.0021231422505307855,4000,AGEP,19
ACSPublicCoverage,SC,single,0.5,0.5,9.689610525210778,0.531779,0.0165,,,4000,AGEP,19
ACSPublicCoverage,SC,joint,0.5,0.5,9.689610525210778,0.5475285000000001,0.0115,0.544921875,0.027083333333333334,4000,AGEP,19
ACSPublicCoverage,SC,single,1.0,1.0,4.844805262605389,0.5541451875,0.01975,,,4000,AGEP,19
ACSPublicCoverage,SC,joint,1.0,1.0,4.844805262605389,0.5920270625,0.01675,0.6119793800914619,0.02631578947368421,4000,AGEP,19
ACSPublicCoverage,SC,single,2.0,2.0,2.4224026313026945,0.6042460625,0.02475,,,4000,AGEP,19
ACSPublicCoverage,SC,joint,2.0,2.0,2.4224026313026945,0.69823775,0.0495,0.7342246313599448,0.0367170626349892,4000,AGEP,19
ACSPublicCoverage,SC,single,5.0,5.0,0.9689610525210778,0.7721175,0.091,,,4000,AGEP,19
ACSPublicCoverage,SC,joint,5.0,5.0,0.9689610525210778,0.8727175,0.2315,0.9082649113285832,0.35564853556485354,4000,AGEP,19
ACSPublicCoverage,SC,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,SC,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,SD,single,0.1,0.1,48.44805262605389,0.5070047544205095,0.015077138849929873,0.0,0.0,2852,AGEP,19
ACSPublicCoverage,SD,joint,0.1,0.1,48.44805262605389,0.5106095424780033,0.007713884992987377,0.5001049592058553,0.004319654427645789,2852,AGEP,19
ACSPublicCoverage,SD,single,0.5,0.5,9.689610525210778,0.5138997214621663,0.0091164095371669,0.625,0.25,2852,AGEP,19
ACSPublicCoverage,SD,joint,0.5,0.5,9.689610525210778,0.5615721552651715,0.017180925666199158,0.594059775433948,0.01079913606911447,2852,AGEP,19
ACSPublicCoverage,SD,single,1.0,1.0,4.844805262605389,0.552284979021144,0.015427769985974754,0.625,0.0,2852,AGEP,19
ACSPublicCoverage,SD,joint,1.0,1.0,4.844805262605389,0.584543904132628,0.019635343618513323,0.6151682379448522,0.028077753779697623,2852,AGEP,19
ACSPublicCoverage,SD,single,2.0,2.0,2.4224026313026945,0.6155168538994313,0.026297335203366058,0.8125,0.25,2852,AGEP,19
ACSPublicCoverage,SD,joint,2.0,2.0,2.4224026313026945,0.6747269207996555,0.03155680224403927,0.7459753975621475,0.05183585313174946,2852,AGEP,19
ACSPublicCoverage,SD,single,5.0,5.0,0.9689610525210778,0.7713224793407938,0.09361851332398317,0.8125,0.25,2852,AGEP,19
ACSPublicCoverage,SD,joint,5.0,5.0,0.9689610525210778,0.8423909355212454,0.22124824684431976,0.9073700021924813,0.5377969762419006,2852,AGEP,19
ACSPublicCoverage,SD,single,inf,inf,0.0,1.0,1.0,1.0,1.0,2852,AGEP,19
ACSPublicCoverage,SD,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,2852,AGEP,19
ACSPublicCoverage,TN,single,0.1,0.1,48.44805262605389,0.4957098125,0.00825,,,4000,AGEP,19
ACSPublicCoverage,TN,joint,0.1,0.1,48.44805262605389,0.5118595625,0.011,0.5334031281440149,0.019267822736030827,4000,AGEP,19
ACSPublicCoverage,TN,single,0.5,0.5,9.689610525210778,0.516516875,0.01425,,,4000,AGEP,19
ACSPublicCoverage,TN,joint,0.5,0.5,9.689610525210778,0.549171625,0.01475,0.589140625,0.035416666666666666,4000,AGEP,19
ACSPublicCoverage,TN,single,1.0,1.0,4.844805262605389,0.5450200625,0.01425,,,4000,AGEP,19
ACSPublicCoverage,TN,joint,1.0,1.0,4.844805262605389,0.5938850625,0.02075,0.6265556711758584,0.03225806451612903,4000,AGEP,19
ACSPublicCoverage,TN,single,2.0,2.0,2.4224026313026945,0.6014295625,0.02475,,,4000,AGEP,19
ACSPublicCoverage,TN,joint,2.0,2.0,2.4224026313026945,0.7054555625,0.03425,0.7572764534146176,0.04914933837429111,4000,AGEP,19
ACSPublicCoverage,TN,single,5.0,5.0,0.9689610525210778,0.7552723750000001,0.09775,,,4000,AGEP,19
ACSPublicCoverage,TN,joint,5.0,5.0,0.9689610525210778,0.8701494374999998,0.21025,0.9089047453994206,0.5229540918163673,4000,AGEP,19
ACSPublicCoverage,TN,single,inf,inf,0.0,1.0,1.0,,,4000,AGEP,19
ACSPublicCoverage,TN,joint,inf,inf,0.0,1.0,1.0,1.0,1.0,4000,AGEP,19
ACSPublicCoverage,TX,single,0.1,0.1,48.44805262605389,0.5111172500000001,0.012,,,4000,AGEP,19
